phi,label,score
336,Drawing,0.8750816583633423
336,Illustration,0.8281203508377075
336,Beak,0.8268205523490906
336,Sketch,0.814556896686554
336,"Ducks, geese and swans",0.7875421047210693
336,Waterfowl,0.6760664582252502
337,Flightless bird,0.9754772782325745
337,Bird,0.9669761657714844
337,Beak,0.944757878780365
337,Duck,0.9002814888954163
337,Head,0.8762359619140625
337,Drawing,0.8266866207122803
337,Water bird,0.7929567694664001
337,Illustration,0.7762597799301147
337,Emu,0.7478313446044922
337,Ratite,0.6928281188011169
338,Duck,0.9419370889663696
338,Bird,0.928816020488739
338,Beak,0.8998681306838989
338,Water bird,0.8829197287559509
338,Head,0.8762359619140625
338,Drawing,0.8609514236450195
338,Illustration,0.8577896952629089
338,Flightless bird,0.8326411247253418
338,"Ducks, geese and swans",0.7972744703292847
338,Line art,0.7809068560600281
339,Head,0.8984001874923706
339,Drawing,0.8652172088623047
339,Illustration,0.8588950634002686
339,Duck,0.8071597814559937
339,Bird,0.8027071952819824
339,Sketch,0.7960912585258484
339,Water bird,0.7596083283424377
339,Beak,0.7480664849281311
339,Line art,0.7247785329818726
339,Flightless bird,0.692573070526123
340,Bird,0.901602566242218
340,Head,0.8947408199310303
340,Drawing,0.8865323662757874
340,Duck,0.8772730827331543
340,Flightless bird,0.8568771481513977
340,Beak,0.8518862128257751
340,Illustration,0.8454303741455078
340,Sketch,0.8080776333808899
340,Water bird,0.7643987536430359
340,Line art,0.7162227630615234
341,Bird,0.928816020488739
341,Head,0.8984001874923706
341,Flightless bird,0.8744413256645203
341,Beak,0.8724517226219177
341,Duck,0.8438889384269714
341,Drawing,0.8401148915290833
341,Illustration,0.8262828588485718
341,Water bird,0.7571303248405457
341,Sketch,0.7119176983833313
341,"Ducks, geese and swans",0.6259902119636536
342,Head,0.9039563536643982
342,Drawing,0.8564721941947937
342,Illustration,0.8204352259635925
342,Flightless bird,0.7932791113853455
342,Beak,0.7645644545555115
342,Bird,0.7490146160125732
342,Sketch,0.7392742037773132
342,Duck,0.6674554944038391
342,Line art,0.633745551109314
342,Art,0.6253476738929749
343,Head,0.9014164209365845
343,Drawing,0.8576133251190186
343,Beak,0.847931444644928
343,Bird,0.8350786566734314
343,Illustration,0.8204352259635925
343,Duck,0.8071597814559937
343,Flightless bird,0.7766391634941101
343,Sketch,0.753728449344635
343,Water bird,0.7466067671775818
343,Goose,0.6600205302238464
344,Duck,0.9668304324150085
344,Bird,0.9438916444778442
344,Beak,0.9212989211082458
344,Water bird,0.9060068726539612
344,Head,0.8947408199310303
344,Drawing,0.8881813287734985
344,"Ducks, geese and swans",0.8670269846916199
344,Illustration,0.8349826335906982
344,Goose,0.8119553923606873
344,Sketch,0.7906739115715027
345,Flightless bird,0.9620368480682373
345,Head,0.9061321020126343
345,Bird,0.901602566242218
345,Emu,0.8776214718818665
345,Beak,0.8724517226219177
345,Drawing,0.844169020652771
345,Duck,0.8385607004165649
345,Illustration,0.8093699216842651
345,Ratite,0.8046326637268066
345,Sketch,0.731535792350769
346,Flightless bird,0.9092549085617065
346,Head,0.8947408199310303
346,Drawing,0.8929751515388489
346,Illustration,0.8680011630058289
346,Sketch,0.8489958047866821
346,Bird,0.8172081112861633
346,Beak,0.7772983312606812
346,Emu,0.7237263321876526
346,Black-and-white,0.6834213137626648
346,Art,0.6772549152374268
347,Duck,0.9228538870811462
347,Head,0.8947408199310303
347,Drawing,0.8787521123886108
347,Beak,0.8745989799499512
347,Bird,0.8645700216293335
347,Water bird,0.8407868146896362
347,Illustration,0.8396783471107483
347,Flightless bird,0.8366544842720032
347,Sketch,0.8030468821525574
347,"Ducks, geese and swans",0.7564530372619629
348,Head,0.8842743635177612
348,Illustration,0.864128828048706
348,Drawing,0.8553162813186646
348,Duck,0.8490628004074097
348,Bird,0.8172081112861633
348,Water bird,0.771203339099884
348,Sketch,0.7582741975784302
348,Flightless bird,0.7411376237869263
348,Beak,0.7406601905822754
348,Black-and-white,0.6834213137626648
349,Duck,0.9649902582168579
349,Head,0.8947408199310303
349,Water bird,0.8876261711120605
349,Drawing,0.8731912970542908
349,Bird,0.8462278246879578
349,Sketch,0.8326247334480286
349,Illustration,0.8262828588485718
349,"Ducks, geese and swans",0.8201408386230469
349,Beak,0.8064273595809937
349,Mallard,0.72770094871521
350,Drawing,0.8814151287078857
350,Bird,0.8781585097312927
350,Beak,0.8579056262969971
350,Flightless bird,0.8568771481513977
350,Illustration,0.856663167476654
350,Duck,0.7868558764457703
350,Sketch,0.7752808928489685
350,Water bird,0.7032330632209778
350,Black-and-white,0.6834213137626648
350,Art,0.655128538608551
351,Flightless bird,0.9350121021270752
351,Head,0.8984001874923706
351,Bird,0.8981608152389526
351,Drawing,0.8898040056228638
351,Duck,0.8728761672973633
351,Beak,0.8619838953018188
351,Illustration,0.8093699216842651
351,Sketch,0.7772866487503052
351,Water bird,0.7596083283424377
351,Black-and-white,0.6834213137626648
352,Drawing,0.9076038002967834
352,Illustration,0.8651214241981506
352,Sketch,0.8640356659889221
352,Beak,0.7736648917198181
352,Duck,0.7474665641784668
352,Bird,0.739904522895813
352,Line art,0.7191019654273987
352,Water bird,0.6406444311141968
352,Art,0.6253476738929749
352,Flightless bird,0.5136758685112
353,Flightless bird,0.9442843794822693
353,Duck,0.9368228912353516
353,Bird,0.9186168909072876
353,Beak,0.8926171064376831
353,Head,0.8762359619140625
353,Drawing,0.8750816583633423
353,Water bird,0.8275633454322815
353,Illustration,0.8243914246559143
353,"Ducks, geese and swans",0.7663543224334717
353,Sketch,0.7648624777793884
354,Flightless bird,0.9550039768218994
354,Bird,0.9027457237243652
354,Drawing,0.8997865319252014
354,Beak,0.8834025263786316
354,Head,0.8762359619140625
354,Illustration,0.8093699216842651
354,Sketch,0.804740846157074
354,Duck,0.7474665641784668
354,Black-and-white,0.6834213137626648
354,Water bird,0.6262991428375244
355,Flightless bird,0.9168057441711426
355,Drawing,0.874141275882721
355,Bird,0.8581704497337341
355,Duck,0.8473548293113708
355,Beak,0.8459697961807251
355,Illustration,0.8017492890357971
355,Sketch,0.7670003771781921
355,Water bird,0.7219408750534058
355,Black-and-white,0.6834213137626648
355,"Ducks, geese and swans",0.6187916398048401
356,Drawing,0.8856976628303528
356,Duck,0.8801437616348267
356,Beak,0.847931444644928
356,Illustration,0.8411677479743958
356,Bird,0.8248386979103088
356,Sketch,0.801335334777832
356,Flightless bird,0.7481446266174316
356,Black-and-white,0.7436744570732117
356,Water bird,0.7318434715270996
356,Art,0.6253476738929749
357,Flightless bird,0.9772818088531494
357,Bird,0.9299562573432922
357,Drawing,0.8848559260368347
357,Beak,0.8619838953018188
357,Duck,0.7892214059829712
357,Emu,0.7883345484733582
357,Illustration,0.7762597799301147
357,Ratite,0.7512166500091553
357,Sketch,0.7392742037773132
357,Dodo,0.7183247804641724
358,Drawing,0.8983084559440613
358,Sketch,0.8437027931213379
358,Illustration,0.8204352259635925
358,Flightless bird,0.8153805136680603
358,Beak,0.7199515104293823
358,Bird,0.703887403011322
358,Duck,0.6796881556510925
358,Art,0.6253476738929749
358,Line art,0.5936556458473206
358,Water bird,0.5157579183578491
359,Head,0.8762359619140625
359,Drawing,0.8731912970542908
359,Illustration,0.8396783471107483
359,Sketch,0.8064176440238953
359,Art,0.6946530342102051
359,Black-and-white,0.6834213137626648
359,Duck,0.6716059446334839
359,Beak,0.5981488823890686
359,Water bird,0.5707064270973206
359,Line art,0.5121908187866211
